Datetime,Vc_5mm_cm/hr,Vc_15mm_cm/hr,Vc_25mm_cm/hr,TreeID
12/27/2024 19:00,4.097634952,5.488348518,5.073986472,R1111
12/27/2024 19:30,4.101941768,5.519054293,5.022246531,R1111
12/27/2024 20:00,4.114830963,5.468848365,5.155817601,R1111
12/27/2024 20:30,4.035477444,5.547809279,5.100196363,R1111
12/27/2024 21:00,4.032515313,5.445641908,4.989003824,R1111
12/27/2024 21:30,4.182649206,5.552873194,5.035131539,R1111
12/27/2024 22:00,3.984020139,5.455137061,5.016352178,R1111
12/27/2024 22:30,3.90864891,5.409676803,4.89200566,R1111
12/27/2024 23:00,3.893247001,5.516518641,4.969346879,R1111
12/27/2024 23:30,4.109198444,5.712142433,5.074214471,R1111
12/28/2024 0:00,3.853094763,5.685001196,5.230696221,R1111
12/28/2024 0:30,3.938190006,5.734998724,5.136610569,R1111
12/28/2024 1:00,3.944768938,5.681959131,5.139422722,R1111
12/28/2024 1:30,3.941402219,5.815252588,5.354073571,R1111
12/28/2024 2:00,4.091879473,5.77645932,5.31479793,R1111
12/28/2024 2:30,3.987312423,5.851905539,5.189253822,R1111
12/28/2024 3:00,3.928077856,5.736313555,5.293682523,R1111
12/28/2024 3:30,3.957620883,5.785148703,5.25774771,R1111
12/28/2024 4:00,4.094598911,5.758704524,5.1082909,R1111
12/28/2024 4:30,4.138231141,5.703306493,5.147718024,R1111
12/28/2024 5:00,4.047842953,5.818411226,5.149340689,R1111
12/28/2024 5:30,4.055511528,5.756770526,5.124610795,R1111
12/28/2024 6:00,4.134172095,5.742458663,5.149249257,R1111
12/28/2024 6:30,4.142366348,5.787655316,5.191920161,R1111
12/28/2024 7:00,4.082518099,5.838630071,5.065578717,R1111
12/28/2024 7:30,4.040595994,5.584841404,4.906175159,R1111
12/28/2024 8:00,4.404219355,6.288919031,5.556517007,R1111
12/28/2024 8:30,10.91659901,16.12427422,14.50751058,R1111
12/28/2024 9:00,12.34336953,17.99764384,16.25277376,R1111
12/28/2024 9:30,11.70684742,17.41019622,15.94822344,R1111
12/28/2024 10:00,11.5706927,17.13679723,15.65156451,R1111
12/28/2024 10:30,11.59906454,17.19072353,15.70077895,R1111
12/28/2024 11:00,11.98927958,17.6436341,16.18352738,R1111
12/28/2024 11:30,12.34148657,18.05800826,16.60450816,R1111
12/28/2024 12:00,12.79903177,18.5417109,17.24245398,R1111
12/28/2024 12:30,13.28273676,19.29030373,18.07853044,R1111
12/28/2024 13:00,13.7784107,19.79555005,18.66270258,R1111
12/28/2024 13:30,13.91358041,19.81332067,18.61584608,R1111
12/28/2024 14:00,13.9926376,19.82785649,18.89022075,R1111
12/28/2024 14:30,14.0921521,19.92129633,18.70201877,R1111
12/28/2024 15:00,13.66433731,19.51549559,17.9633193,R1111
12/28/2024 15:30,12.65580059,17.89853217,16.39622631,R1111
12/28/2024 16:00,11.00323989,15.91218964,14.47102861,R1111
12/28/2024 16:30,9.094173388,12.95714958,11.7466345,R1111
12/28/2024 17:00,6.004446987,8.442555495,7.530074343,R1111
12/28/2024 17:30,5.005671588,6.520133652,5.861042767,R1111
12/28/2024 18:00,4.349768199,5.49304639,4.789191454,R1111
12/28/2024 18:30,4.451239302,5.888519702,5.150174468,R1111
12/28/2024 19:00,4.566860623,5.933106956,5.257489155,R1111
12/28/2024 19:30,4.541485536,6.157019576,5.358730903,R1111
12/28/2024 20:00,4.560697058,6.07724275,5.442359934,R1111
12/28/2024 20:30,4.593992256,6.131288872,5.447460299,R1111
12/28/2024 21:00,4.299480443,6.091710781,5.39634095,R1111
12/28/2024 21:30,4.20767437,6.058034079,5.461075678,R1111
12/28/2024 22:00,4.430288625,6.2729643,5.5857254,R1111
12/28/2024 22:30,4.229726064,6.193791036,5.458265823,R1111
12/28/2024 23:00,4.311267005,6.082537212,5.439961018,R1111
12/28/2024 23:30,4.243309741,6.06817215,5.340681712,R1111
12/29/2024 0:00,4.302785543,6.154529444,5.463963329,R1111
12/29/2024 0:30,3.063580684,3.904222957,3.774253947,R1111
12/29/2024 1:00,2.210251509,3.523715928,3.350195625,R1111
12/29/2024 1:30,2.043085694,3.067119203,2.822197287,R1111
12/29/2024 2:00,1.49802945,3.714822946,2.709415166,R1111
12/29/2024 2:30,1.800844141,2.013412261,2.35247871,R1111
12/29/2024 3:00,1.813560578,2.293597903,2.5780457,R1111
12/29/2024 3:30,2.041448171,2.669232978,3.052140968,R1111
12/29/2024 4:00,2.617566489,3.312120856,3.471677968,R1111
12/29/2024 4:30,2.827676044,3.811772304,3.86167275,R1111
12/29/2024 5:00,3.134811319,4.173176223,4.296293156,R1111
12/29/2024 5:30,3.185427392,4.256112446,4.380861576,R1111
12/29/2024 6:00,3.270997489,4.395402701,4.523682873,R1111
12/29/2024 6:30,3.472910648,4.555476454,4.740801058,R1111
12/29/2024 7:00,3.427189256,4.626565666,4.597497791,R1111
12/29/2024 7:30,3.491791458,4.624356008,4.622986978,R1111
12/29/2024 8:00,4.020655154,5.46786897,5.299137979,R1111
12/29/2024 8:30,8.968158294,12.63383007,12.27452251,R1111
12/29/2024 9:00,10.94758913,15.56171948,14.79941243,R1111
12/29/2024 9:30,10.92219898,15.53458015,15.23002921,R1111
12/29/2024 10:00,10.69090514,15.2866989,14.74999328,R1111
12/29/2024 10:30,10.55041066,15.19470392,14.75367088,R1111
12/29/2024 11:00,10.75950579,15.18844965,14.88592672,R1111
12/29/2024 11:30,10.90861778,16.02569319,15.26903604,R1111
12/29/2024 12:00,11.51679157,16.12148711,15.68478395,R1111
12/29/2024 12:30,12.06688089,16.92114099,16.58433432,R1111
12/29/2024 13:00,12.33849274,17.41606156,17.223914,R1111
12/29/2024 13:30,12.86021031,17.91328031,17.90814242,R1111
12/29/2024 14:00,13.09185301,18.33290702,18.2256899,R1111
12/29/2024 14:30,12.97601816,18.82328911,18.45682267,R1111
12/29/2024 15:00,12.76548379,17.96629956,17.87307747,R1111
12/29/2024 15:30,11.79311834,16.7587067,16.59591898,R1111
12/29/2024 16:00,10.21211359,14.88634467,14.33110947,R1111
12/29/2024 16:30,8.484440285,12.08524439,11.76833928,R1111
12/29/2024 17:00,5.412197055,7.418895927,7.297118446,R1111
12/29/2024 17:30,4.205487426,5.575508512,5.593853528,R1111
12/29/2024 18:00,3.593283172,4.643317599,4.537089427,R1111
12/29/2024 18:30,3.984385618,4.989713149,5.228524809,R1111
12/29/2024 19:00,3.89761567,5.066914475,5.15156315,R1111
12/29/2024 19:30,4.013434441,5.1736631,5.189217664,R1111
12/29/2024 20:00,3.950313916,5.165581858,5.264661986,R1111
12/29/2024 20:30,3.911749041,5.421689588,5.521711636,R1111
12/29/2024 21:00,3.935468329,5.299507395,5.349399397,R1111
12/29/2024 21:30,3.953893138,5.236632106,5.655544386,R1111
12/29/2024 22:00,3.884792948,5.18818418,5.430455305,R1111
12/29/2024 22:30,3.967573801,5.254764306,5.463310233,R1111
12/29/2024 23:00,3.873442286,5.303677425,5.398583718,R1111
12/29/2024 23:30,3.909426445,5.109975038,5.642916387,R1111
12/30/2024 0:00,4.025419007,5.119902088,5.296960836,R1111
12/30/2024 0:30,3.685913262,5.214942896,5.417640895,R1111
12/30/2024 1:00,3.834027909,4.995351501,5.501554983,R1111
12/30/2024 1:30,3.848557755,5.174352913,5.398866026,R1111
12/30/2024 2:00,3.875799474,5.32420647,5.428024179,R1111
12/30/2024 2:30,3.972714645,5.087263962,5.517672067,R1111
12/30/2024 3:00,3.944055513,5.094774582,5.322513794,R1111
12/30/2024 3:30,3.882705208,5.172158165,5.577945068,R1111
12/30/2024 4:00,4.03496124,5.257563851,5.322475859,R1111
12/30/2024 4:30,3.922142913,5.377512323,5.531831615,R1111
12/30/2024 5:00,3.904719338,5.144073669,5.449272951,R1111
12/30/2024 5:30,3.808129825,5.247865195,5.227566028,R1111
12/30/2024 6:00,3.886102112,5.449424877,5.559667225,R1111
12/30/2024 6:30,3.971177469,5.049878928,5.181545836,R1111
12/30/2024 7:00,3.786989547,5.322628379,5.412911708,R1111
12/30/2024 7:30,3.860575165,4.908650716,5.066700315,R1111
12/30/2024 8:00,4.273970419,5.527298271,5.709468578,R1111
12/30/2024 8:30,10.67734396,14.76185183,14.91934916,R1111
12/30/2024 9:00,12.29371306,17.31689565,17.11295895,R1111
12/30/2024 9:30,11.60210785,16.67549963,16.97304249,R1111
12/30/2024 10:00,11.2439483,15.93987045,15.98350499,R1111
12/30/2024 10:30,11.11703491,15.64380838,15.60594923,R1111
12/30/2024 11:00,11.40535569,15.86067444,16.02374791,R1111
12/30/2024 11:30,11.78170461,16.47001195,16.22013544,R1111
12/30/2024 12:00,12.33905823,16.83453297,16.88828112,R1111
12/30/2024 12:30,12.67961734,17.29562065,17.18078614,R1111
12/30/2024 13:00,13.17335217,17.99030111,18.20188225,R1111
12/30/2024 13:30,13.58668521,18.42811485,18.75738791,R1111
12/30/2024 14:00,13.78998419,18.64403665,19.16414195,R1111
12/30/2024 14:30,13.77424931,18.80696445,19.25551239,R1111
12/30/2024 15:00,13.53257115,18.3033935,18.6132108,R1111
12/30/2024 15:30,12.67470488,17.26165129,17.46477485,R1111
12/30/2024 16:00,11.10778176,15.44617522,15.52492223,R1111
12/30/2024 16:30,9.209748362,12.81965554,12.64027622,R1111
12/30/2024 17:00,6.326183833,8.45296749,8.401472641,R1111
12/30/2024 17:30,5.085685005,6.001348803,6.25712678,R1111
12/30/2024 18:00,4.245728426,5.034785685,5.180724666,R1111
12/30/2024 18:30,4.38084493,5.072443635,5.545744046,R1111
12/30/2024 19:00,4.288469133,5.313539912,5.635900711,R1111
12/30/2024 19:30,4.392399418,5.442225705,5.454844341,R1111
12/30/2024 20:00,4.521098407,5.228223099,5.748728416,R1111
12/30/2024 20:30,4.397776486,5.275353294,5.902092921,R1111
12/30/2024 21:00,4.325922619,5.333928085,5.692089344,R1111
12/30/2024 21:30,4.474508788,5.297479914,5.976242399,R1111
12/30/2024 22:00,4.542661381,5.447766543,5.877537521,R1111
12/30/2024 22:30,4.341140877,5.68105875,6.174149376,R1111
12/30/2024 23:00,4.578732011,5.527396521,6.047167706,R1111
12/30/2024 23:30,4.488741471,5.386059085,5.952191837,R1111
12/31/2024 0:00,4.550085858,5.598024045,6.064085982,R1111
12/31/2024 0:30,2.655945126,3.183783516,3.812059793,R1111
12/31/2024 1:00,2.166505864,2.457699687,3.606347731,R1111
12/31/2024 1:30,2.132733705,2.321734731,3.270867531,R1111
12/31/2024 2:00,1.938667402,1.655482208,2.855327666,R1111
12/31/2024 2:30,1.864190987,1.794710143,2.810466769,R1111
12/31/2024 3:00,1.874768896,1.714818268,2.823198131,R1111
12/31/2024 3:30,1.854561909,1.698087169,2.949105898,R1111
12/31/2024 4:00,2.603406053,2.595651998,3.772508608,R1111
12/31/2024 4:30,2.928665887,3.071225769,4.082986083,R1111
12/31/2024 5:00,3.201946417,3.442580128,4.349774714,R1111
12/31/2024 5:30,3.320279749,3.713465455,4.56891186,R1111
12/31/2024 6:00,2.308499424,3.818659869,4.799682905,R1111
12/31/2024 6:30,1.781053323,3.841103022,4.819556085,R1111
12/31/2024 7:00,1.744721693,3.756171712,4.766951198,R1111
12/31/2024 7:30,1.90176029,3.830985178,5.08057682,R1111
12/31/2024 8:00,2.172083237,4.009297881,5.191933104,R1111
12/31/2024 8:30,7.292741091,11.95731457,11.84063971,R1111
12/31/2024 9:00,8.984694749,14.43693577,14.39274329,R1111
12/31/2024 9:30,9.28994446,15.08345514,15.25564726,R1111
12/31/2024 10:00,9.070118154,14.583149,14.54531407,R1111
12/31/2024 10:30,8.800060068,14.09147578,14.02032711,R1111
12/31/2024 11:00,9.295310729,14.72658439,15.12959395,R1111
12/31/2024 11:30,10.50925932,16.32439647,16.29718273,R1111
12/31/2024 12:00,11.25787189,17.22020072,17.17644873,R1111
12/31/2024 12:30,12.27164155,18.34913581,18.35145823,R1111
12/31/2024 13:00,12.83862172,19.02849478,19.1308768,R1111
1/7/2025 12:16,9.46886876,16.03231347,15.09348095,R1111
1/7/2025 12:30,9.897581197,16.7815791,16.05095999,R1111
1/7/2025 13:00,10.48145386,17.51919705,16.8876929,R1111
1/7/2025 13:30,10.85639633,18.07060701,17.70790782,R1111
1/7/2025 14:00,11.786919,18.82882153,18.55838492,R1111
1/7/2025 14:30,11.54478159,18.8913817,18.46598582,R1111
1/7/2025 15:00,11.81379997,19.24687182,19.07160807,R1111
1/7/2025 15:30,11.92407524,19.16290194,18.66123901,R1111
1/7/2025 16:00,11.31820104,18.22703807,17.51288341,R1111
1/7/2025 16:30,10.44715635,16.68299034,15.93733214,R1111
1/7/2025 17:00,7.404692425,12.45201135,11.87873607,R1111
1/7/2025 17:30,5.336840302,8.788172389,8.257850045,R1111
1/7/2025 18:00,3.932097085,6.310304095,5.888782835,R1111
1/7/2025 18:30,3.934061395,6.278956421,6.076006105,R1111
1/7/2025 19:00,3.66643217,5.725950001,5.656038824,R1111
1/7/2025 19:30,3.625054041,5.784773282,5.712097231,R1111
1/7/2025 20:00,3.773981522,5.937857408,5.788880091,R1111
1/7/2025 20:30,3.760885935,5.815000256,5.695932837,R1111
1/7/2025 21:00,3.770605538,5.776950422,5.73438947,R1111
1/7/2025 21:30,3.767413482,5.761317241,5.790324067,R1111
1/7/2025 22:00,3.861193151,6.077537329,5.900940253,R1111
1/7/2025 22:30,3.822722453,5.981596322,5.855263458,R1111
1/7/2025 23:00,3.816877789,5.880196317,5.827312544,R1111
1/7/2025 23:30,3.821102989,5.871113216,5.680143147,R1111
1/8/2025 0:00,3.881019361,5.816281854,5.681260646,R1111
1/8/2025 0:30,3.816200965,5.811284101,5.742976427,R1111
1/8/2025 1:00,3.948795944,5.964896747,5.791444626,R1111
1/8/2025 1:30,4.030636905,5.739290542,5.613022651,R1111
1/8/2025 2:00,3.966086134,5.702047838,5.656449083,R1111
1/8/2025 2:30,4.059455154,5.655880452,5.648103484,R1111
1/8/2025 3:00,3.956377158,5.491921173,5.431758354,R1111
1/8/2025 3:30,4.130423915,5.642173765,5.477212568,R1111
1/8/2025 4:00,4.125638335,5.748501185,5.64181498,R1111
1/8/2025 4:30,4.186663846,5.580019722,5.583846536,R1111
1/8/2025 5:00,4.101560944,5.615243029,5.46072105,R1111
1/8/2025 5:30,4.164101007,5.775268797,5.454373913,R1111
1/8/2025 6:00,4.356814692,5.813406999,5.511757124,R1111
1/8/2025 6:30,4.218980341,5.615208621,5.36786693,R1111
1/8/2025 7:00,4.007143705,5.356333659,5.173050004,R1111
1/8/2025 7:30,4.002588282,5.365410818,5.086451841,R1111
1/8/2025 8:00,3.983525172,5.464441878,5.049166237,R1111
1/8/2025 8:30,5.426360167,7.422561123,6.838340657,R1111
1/8/2025 9:00,6.496907652,8.978604704,8.237871113,R1111
1/8/2025 9:30,6.637793544,9.301262637,8.489335819,R1111
1/8/2025 10:00,6.236056299,8.701991167,8.039155859,R1111
1/8/2025 10:30,6.680878173,9.101838814,8.521139211,R1111
1/8/2025 11:00,7.542970176,10.45393639,9.729219643,R1111
1/8/2025 11:30,8.024056573,11.52737117,10.59670706,R1111
1/8/2025 12:00,8.901529056,12.65941605,11.62768667,R1111
1/8/2025 12:30,9.408231312,13.39693893,12.22515874,R1111
1/8/2025 13:00,10.04353277,14.49198092,13.31939397,R1111
1/8/2025 13:30,10.36008164,14.86913541,13.9091862,R1111
1/8/2025 14:00,9.768206493,14.09699759,12.98693102,R1111
1/8/2025 14:30,8.721372162,12.56418197,11.5156245,R1111
1/8/2025 15:00,8.172739338,11.65944311,10.785728,R1111
1/8/2025 15:30,8.250204376,12.01643009,11.01244278,R1111
1/8/2025 16:00,7.794845389,11.17457055,10.30893589,R1111
1/8/2025 16:30,7.190990141,10.39047436,9.502257823,R1111
1/8/2025 17:00,6.876589154,10.01814206,9.28551203,R1111
1/8/2025 17:30,6.014715046,8.082514515,7.328102575,R1111
1/8/2025 18:00,5.699370782,7.186561522,6.613083909,R1111
1/8/2025 18:30,5.695676342,7.766353936,7.072795616,R1111
1/8/2025 19:00,5.036707391,6.994192673,6.61297513,R1111
1/8/2025 19:30,5.09642365,7.014974863,6.425979375,R1111
1/8/2025 20:00,5.003673739,6.630060113,6.170463124,R1111
1/8/2025 20:30,4.856671249,6.361578831,6.162932317,R1111
1/8/2025 21:00,4.865398859,6.325490207,5.835052495,R1111
1/8/2025 21:30,5.051512128,6.604662866,6.408691748,R1111
1/8/2025 22:00,5.035264894,6.611312109,6.43057835,R1111
1/8/2025 22:30,4.989297586,6.567675341,6.526023225,R1111
1/8/2025 23:00,5.05972985,6.842283557,6.571896005,R1111
1/8/2025 23:30,5.29583845,6.894101692,6.641001209,R1111
1/9/2025 0:00,5.35579177,7.015997874,6.66204529,R1111
1/9/2025 0:30,3.814069805,3.923928037,3.95064839,R1111
1/9/2025 1:00,3.369651202,3.38545156,3.726138333,R1111
1/9/2025 1:30,3.114748891,3.024604918,3.31056115,R1111
1/9/2025 2:00,2.464394952,2.927099528,3.378018686,R1111
1/9/2025 2:30,2.514963104,2.979500757,3.315647036,R1111
1/9/2025 3:00,2.198290134,2.892868688,3.277704081,R1111
1/9/2025 3:30,2.464649164,3.67046912,4.001772209,R1111
1/9/2025 4:00,2.509103286,4.594950163,4.786639567,R1111
1/9/2025 4:30,2.71648872,5.080860329,5.142441019,R1111
1/9/2025 5:00,2.959413285,5.420241114,5.603017039,R1111
1/9/2025 5:30,2.813228825,5.794101495,5.756428438,R1111
1/9/2025 6:00,2.99825402,6.113007274,6.061703195,R1111
1/9/2025 6:30,3.156119725,6.207173277,6.16726277,R1111
1/9/2025 7:00,3.13706398,6.31861703,6.293440379,R1111
1/9/2025 7:30,3.237700778,6.186820924,6.152563872,R1111
1/9/2025 8:00,3.15870016,6.056620444,5.99684692,R1111
1/9/2025 8:30,4.816968582,8.874157857,8.556933047,R1111
1/9/2025 9:00,5.562520741,9.916569013,9.56913562,R1111
1/9/2025 9:30,7.873052541,13.48429211,12.80189316,R1111
1/9/2025 10:00,10.24976063,16.7210742,16.1711789,R1111
1/9/2025 10:30,10.68344421,17.39609355,16.82932606,R1111
1/9/2025 11:00,11.33332753,18.12021262,17.87667114,R1111
1/9/2025 11:30,12.01935048,18.88781457,18.84657691,R1111
1/9/2025 12:00,12.76515934,19.6891893,19.66617268,R1111
1/9/2025 12:30,13.60395765,20.58167329,20.66701629,R1111
1/9/2025 13:00,13.70100953,20.57823734,20.66821845,R1111
1/9/2025 13:30,14.29776307,21.86828902,22.33072168,R1111
1/9/2025 14:00,14.85209418,22.2611396,23.13221891,R1111
1/9/2025 14:30,14.45723647,22.29262769,22.81155095,R1111
1/9/2025 15:00,13.60338788,21.17304839,21.70602456,R1111
1/9/2025 15:30,12.01546274,18.90609534,18.71551432,R1111
1/9/2025 16:00,10.0821843,16.37794348,16.04910196,R1111
1/9/2025 16:30,8.30775728,13.63977225,13.27968575,R1111
1/9/2025 17:00,5.442369947,8.936621331,8.512577702,R1111
1/9/2025 17:30,4.753641153,7.684020838,7.252850094,R1111
1/9/2025 18:00,4.06016718,6.557241294,6.149907979,R1111
1/9/2025 18:30,4.917864109,7.936871904,7.393178672,R1111
1/9/2025 19:00,4.870437482,7.899484518,7.639827621,R1111
1/9/2025 19:30,4.579685192,7.589162026,7.523561628,R1111
1/9/2025 20:00,4.607377837,7.470503822,7.570766876,R1111
1/9/2025 20:30,4.55164187,7.405924999,7.314359802,R1111
1/9/2025 21:00,4.444400446,7.412646942,7.123434999,R1111
1/9/2025 21:30,4.410117508,7.253294876,7.147015185,R1111
1/9/2025 22:00,4.254294673,7.215234698,7.000921666,R1111
1/9/2025 22:30,4.324425182,7.389625899,7.223512042,R1111
1/9/2025 23:00,4.11350129,7.042067379,6.623115537,R1111
1/9/2025 23:30,4.116880295,6.961105713,6.620419359,R1111
1/10/2025 0:00,4.388305278,7.086012198,6.833293309,R1111
1/10/2025 0:30,4.254091815,7.018771544,6.904977656,R1111
1/10/2025 1:00,4.659299871,7.475635813,7.137660101,R1111
1/10/2025 1:30,4.268407779,6.921224632,6.794076336,R1111
1/10/2025 2:00,4.237066745,6.95222244,6.763093142,R1111
1/10/2025 2:30,4.390401594,7.1134366,6.989849652,R1111
1/10/2025 3:00,4.448478182,7.040955976,6.758070191,R1111
1/10/2025 3:30,4.269537611,7.126975744,7.032597513,R1111
1/10/2025 4:00,4.31980917,7.159089777,6.989689376,R1111
1/10/2025 4:30,4.290536014,7.073158918,6.93162614,R1111
1/10/2025 5:00,4.181111796,6.946361953,6.851885697,R1111
1/10/2025 5:30,4.142170089,7.188351075,6.944287879,R1111
1/10/2025 6:00,4.283690957,7.071581663,6.961878668,R1111
1/10/2025 6:30,4.176772707,7.028115134,6.799332213,R1111
1/10/2025 7:00,4.416299399,6.921817529,6.623191637,R1111
1/10/2025 7:30,4.242202904,6.908269581,6.50978236,R1111
1/10/2025 8:00,4.04519029,6.864474681,6.34135077,R1111
1/10/2025 8:30,12.51529192,18.76412652,17.86173236,R1111
1/10/2025 9:00,12.3824599,18.38416912,17.62777313,R1111
1/10/2025 9:30,10.25164291,16.18811775,15.07241106,R1111
1/10/2025 10:00,10.68290367,17.0824968,16.84278625,R1111
1/10/2025 10:30,11.32176325,18.17514891,17.75308398,R1111
1/10/2025 11:00,11.38331825,18.09323648,17.38420405,R1111
1/10/2025 11:30,11.75563125,18.12517979,17.41896819,R1111
1/10/2025 12:00,12.73450467,19.57748227,19.26732957,R1111
1/10/2025 12:30,13.03960355,18.89143015,17.90174092,R1111
1/10/2025 13:00,13.65136058,19.44367565,18.66882795,R1111
1/10/2025 13:30,14.31211218,20.63617453,20.27089391,R1111
1/10/2025 14:00,15.09175993,21.69093772,21.52467574,R1111
1/10/2025 14:30,15.56685294,22.74141108,22.76542595,R1111
1/10/2025 15:00,15.38397571,22.61194108,22.37399931,R1111
1/10/2025 15:30,14.58601639,21.20542808,21.22060935,R1111
1/10/2025 16:00,13.03240583,19.42511282,19.0787738,R1111
1/10/2025 16:30,11.51414842,17.41984579,17.203016,R1111
1/10/2025 17:00,8.405813119,12.86961402,12.48500509,R1111
1/10/2025 17:30,6.990643952,10.50015295,9.853392144,R1111
1/10/2025 18:00,5.351316306,7.979516171,7.510961805,R1111
1/10/2025 18:30,5.862530357,8.798794798,8.172967102,R1111
1/10/2025 19:00,5.533051708,8.239339259,7.862444073,R1111
1/10/2025 19:30,5.55365372,8.330418826,8.075367116,R1111
1/10/2025 20:00,5.399899659,8.112155641,8.104381386,R1111
1/10/2025 20:30,5.139817516,7.821865583,7.751199402,R1111
1/10/2025 21:00,5.053035836,7.709626571,7.639911195,R1111
1/10/2025 21:30,5.099288866,7.642204698,7.811199869,R1111
1/10/2025 22:00,5.268562813,7.56114196,7.556496411,R1111
1/10/2025 22:30,5.28878573,7.757568841,7.768617859,R1111
1/10/2025 23:00,5.120693006,7.41146652,7.434755309,R1111
1/10/2025 23:30,5.180850481,7.651317922,7.559670437,R1111
1/11/2025 0:00,5.042341184,7.358072519,7.442619309,R1111
1/11/2025 0:30,5.089446176,7.604540748,7.459774354,R1111
1/11/2025 1:00,5.046482526,7.428494802,7.556650935,R1111
1/11/2025 1:30,4.960074161,7.349554948,7.236110255,R1111
1/11/2025 2:00,4.967256654,7.332865058,7.44799512,R1111
1/11/2025 2:30,5.311025411,7.671293046,7.498783006,R1111
1/11/2025 3:00,5.199530752,7.453058441,7.567588757,R1111
1/11/2025 3:30,5.158191921,7.81017241,7.681118995,R1111
1/11/2025 4:00,5.263344382,7.842486864,7.661684858,R1111
1/11/2025 4:30,5.057886436,7.8098954,7.574322982,R1111
1/11/2025 5:00,4.988968223,7.828937108,7.51338273,R1111
1/11/2025 5:30,5.113383985,7.638382896,7.717378032,R1111
1/11/2025 6:00,5.153435914,7.721441831,7.62652436,R1111
1/11/2025 6:30,5.219306387,7.61186378,7.533403136,R1111
1/11/2025 7:00,5.242589927,7.464125528,7.294655247,R1111
1/11/2025 7:30,4.988505875,7.314067226,7.178252786,R1111
1/11/2025 8:00,4.914014162,7.244633853,7.139072259,R1111
1/11/2025 8:30,13.06654366,19.06604507,19.02993155,R1111
1/11/2025 9:00,12.58715427,18.28859364,18.15197707,R1111
1/11/2025 9:30,11.64082443,16.99711355,16.98853802,R1111
1/11/2025 10:00,11.48116547,16.54298144,16.03233164,R1111
1/11/2025 10:30,11.93962464,17.28756433,16.82521122,R1111
1/11/2025 11:00,13.18367049,18.51474137,18.31798037,R1111
1/11/2025 11:30,14.14449803,20.02318191,19.89777594,R1111
1/11/2025 12:00,14.62026851,20.513343,20.71002567,R1111
1/11/2025 12:30,15.19340313,21.12257026,21.22812169,R1111
1/11/2025 13:00,15.06889593,21.17191267,22.02350002,R1111
1/11/2025 13:30,15.27787324,21.64305658,22.49876185,R1111
1/11/2025 14:00,15.9737447,22.15039195,22.7141192,R1111
1/11/2025 14:30,15.94190412,22.6224351,22.92404133,R1111
1/11/2025 15:00,15.35005208,21.97685068,22.28679302,R1111
1/11/2025 15:30,14.61608613,20.82536753,20.72589879,R1111
1/11/2025 16:00,13.30655332,19.10230069,18.83984804,R1111
1/11/2025 16:30,11.98327953,17.11095887,16.87521322,R1111
1/11/2025 17:00,8.792139032,12.88435459,12.43507013,R1111
1/11/2025 17:30,7.032193577,10.64880665,9.881640483,R1111
1/11/2025 18:00,5.711092454,8.17538568,7.582021095,R1111
1/11/2025 18:30,6.008055927,8.671601489,8.018972406,R1111
1/11/2025 19:00,5.743817365,8.135814623,7.911845044,R1111
1/11/2025 19:30,5.732528146,7.964677811,7.944719161,R1111
1/11/2025 20:00,5.211308307,8.584246198,7.810624161,R1111
1/11/2025 20:30,5.330409489,7.956314662,7.949572865,R1111
1/11/2025 21:00,5.516766584,8.018323471,7.882666495,R1111
1/11/2025 21:30,5.291460109,7.751908332,7.618305477,R1111
1/11/2025 22:00,5.007852494,7.534727263,7.337583259,R1111
1/11/2025 22:30,4.97587486,7.37101979,7.16555321,R1111
1/11/2025 23:00,5.098891549,7.205354202,7.139321289,R1111
1/11/2025 23:30,5.116317036,7.397012818,7.36519869,R1111
1/12/2025 0:00,5.049975494,7.149707055,7.218307459,R1111
1/12/2025 0:30,3.43217599,4.709003991,4.746027681,R1111
1/12/2025 1:00,2.923371278,4.002923868,4.229724657,R1111
1/12/2025 1:30,2.499309849,3.131364458,3.479113962,R1111
1/12/2025 2:00,2.706530221,3.352298426,3.635760256,R1111
1/12/2025 2:30,2.183902818,2.590800566,2.923099897,R1111
1/12/2025 3:00,2.522153868,2.88307276,3.262950415,R1111
1/12/2025 3:30,3.151715491,4.294953715,4.440982009,R1111
1/12/2025 4:00,3.098092,4.958513911,5.042773137,R1111
1/12/2025 4:30,3.79865052,5.899093389,5.831617129,R1111
1/12/2025 5:00,3.670707924,5.577561685,5.567143057,R1111
1/12/2025 5:30,3.706570877,5.851705369,5.746037417,R1111
1/12/2025 6:00,3.775112536,5.846414798,5.655195532,R1111
1/12/2025 6:30,4.052859378,6.146507717,5.957172071,R1111
1/12/2025 7:00,3.726376543,5.704460796,5.703921635,R1111
1/12/2025 7:30,3.625564958,5.809088848,5.774676404,R1111
1/12/2025 8:00,3.77540941,6.157722533,6.055895027,R1111
1/12/2025 8:30,10.95873886,16.50566852,15.84470069,R1111
1/12/2025 9:00,11.98120612,17.12643132,16.64216347,R1111
1/12/2025 9:30,11.8944228,17.35534709,17.12763944,R1111
1/12/2025 10:00,11.72643504,17.13549628,16.61290087,R1111
1/12/2025 10:30,12.05698169,17.35475474,17.12792903,R1111
1/12/2025 11:00,12.95261522,18.41138324,18.12435332,R1111
1/12/2025 11:30,14.16092298,19.61359957,19.33881602,R1111
1/12/2025 12:00,14.83255631,20.41728929,20.55753277,R1111
